label,tweet,label_mapped
sad,sejujurnya aku merasa sedih terpuruk dan kesepian,Sadness
sad,aku perlu merasakan telingaku tersiksa oleh treble tinggi dari amplifier gitar yang dinaikkan sepenuhnya,Sadness
sad,aku merasa sangat kecewa dengan akhir pekan ini,Sadness
sad,aku tahu setiap bayi berbeda tapi aku merasa aku sudah kehabisan ide untuk membuat lelucon,Sadness
sad,aku baru saja selesai merias wajahku aku biasanya tidak memakai alas bedak jadi aku merasa seperti terlihat palsu di foto,Sadness
sad,aku merasa sangat kesepian tapi tidak apa apa tidak ada yang bisa diperbaiki dengan menonton tv atau mendengarkan musik,Sadness
sad,lu ngapa si galau mulu lu kalo galau banyak diem kalau lg seneng gabisa diem mangat dong kak nanas seneng itu bisa nularin ke orang loh wkwk,Sadness
sad,aku merasa agak patah semangat,Sadness
sad,aku tidak tahu apa yang dilakukan gadis gila itu kurasa namanya katja untuk mencari nafkah aku merasa dia harus melakukan apa yang aku lakukan dalam kehidupan nyata dan menjadi semacam pegawai yang putus asa dan kehilangan kepercayaan diri,Sadness
sad,saya mulai mengasosiasikan perasaan buruk dengan perilaku buruk dan hal ini terus berlanjut,Sadness
sad,digunakan sebagai pion dalam permainan wanita merah ini untuk saat ini cobalah untuk tidak gelisah dan bertindak seolah olah tidak ada yang salah ini adalah kerajaan,Sadness
sad,username username berarti yusufk seringnya nonton penyanyi dangdut yg cuma jual goyangan atau busana seksi dibanding suara bagus,Sadness
sad,aku benci perasaan tidak disukai dan sepertinya itu sangat umum bagiku,Sadness
sad,sedih bgt waktu salaman sama kucing,Sadness
sad,aku ingin mandi tanpa merasa seperti dipukul dengan tongkat baseball,Sadness
sad,aku merasa sangat lesu hari ini dan tidak bisa melakukan apa pun,Sadness
sad,barang nya tidak sesuai dgn anti fog embun besar kaca besar jendela mobill yang ada hanya jendela mobil nya saja,Sadness
sad,aku merasa sedikit bodoh sekarang,Sadness
sad,apakah ini akan kembali ke toko segera benar benar ingin membeli satu setelah baru baru ini didirikan tentang hal itu di youtube dan sedihnya itu terjual habis,Sadness
sad,warna yang datang beda sama asli diganti seh tp pas dateng bahannya tipissss banget nyesel deh,Sadness
sad,aku merasa bersalah duduk selama konser ini karena dia bekerja sangat keras,Sadness
sad,saya merasa sangat disayangkan bahwa saya tidak memiliki soundtrack tersebut,Sadness
sad,terlepas dari apapun alasan seller katanya barang sudah keluar kasir atau apalah udah dikirim katanya ternyata baru dikirim setelah hari transaksi dilakukan cukup kecewa dengan pelayanan yg sprti itu karena saya butuh untuk tugas kampus,Sadness
sad,aku merasa sedikit sentimental hari ini,Sadness
sad,saya suka dia tidak murung sepanjang episode dia mengalami momen kelemahan emosional merasa menyesal tentang,Sadness
sad,aku merasa sedih hari ini benar benar kecewa,Sadness
sad,saya membuat postingan blog ini karena saya merasakan kesedihan mengalir di pembuluh darah saya,Sadness
sad,sebuah rutinitas hampir setiap hari dengan laptop ini ini putus asa,Sadness
sad,aku merasa sangat cengeng kesepian dan sedih,Sadness
sad,saya juga cenderung menarik drama atau tidak tahu bagaimana menanganinya sebelum orang orang terluka perasaannya atau tidak benar benar tahu bagaimana mencegah atau menangani konflik dalam kelompok,Sadness
sad,aaaaa sedih banget,Sadness
sad,meskipun kelihatannya kita baik baik saja kenyataannya kita sebenarnya sangat lelah dan sedih,Sadness
sad,aku merasa ingin membuang kertas jelek itu,Sadness
sad,banyak maba dikampus mereka tidak tau kalo kuliah itu gak kayak difilm film pada sumringah semua ntar sebulan kuliah langsung kusut muka,Sadness
sad,persetan dengan kalian karena mempekerjakan orang pr gop untuk mencegah cam berbicara tentang rasisme,Sadness
sad,udah lama ga denger suara denise jadi pas dia ngecover lagu day sedih gue jdi,Sadness
sad,aku bisa saja membayar dan bergegas pergi aku rasa mereka tidak akan bisa menghentikanku tapi aku juga merasakan emosi banci yang tunduk muncul ke permukaan,Sadness
sad,gak tau kapan keadilan akan benarbenar hadir di dunia ini,Sadness
sad,aku masih merindukan suara dan tawanya setiap hari,Sadness
sad,angnya sangat perfeksionis inginnya segala hal sejalan dan harus perfect pernah waktu itu di salah satu show dia salah nyanyiin lirik lagu rokkugo terus waktu turun stage mukanya langsung merah terus nangis di ruang make up sampe di tenangin sama taemin,Sadness
sad,aku tidak bisa tidur aku menyalakan musik jika aku ingin bangun aku menyalakan musik jika aku merasa murung musik itulah yang menyelamatkanku setiap kali aku merasa gembira alunan musik selalu ada di sampingku jika aku ingin bertemu sisi liarku salam musik,Sadness
sad,aku tahu aku punya perasaan ini tapi aku mengabaikannya,Sadness
sad,ikutan sedih,Sadness
sad,cewek cewek lain kalo bikin instastory suaranya pada cakep bgttt alus gitu ye kan kalah manisnya gula mah lah w dengerin suara sendiri aja kek tikus kejepit annoying bgt suara qu wkwkwk,Sadness
sad,aku merasa agak terluka,Sadness
sad,aku merasa sangat kesepian,Sadness
sad,ffs pembelaan yang mengerikan,Sadness
sad,sama kak gw juga dari semalem sampe kebangun pagi buta tuh karena itu mikirin komentar orang itu pada jahat banget tau ga komenya ada juga yg ngomongin win gw sedih bgt gw asli dari tadi aja rasanya badmood bgtt anjirr,Sadness
sad,aku merasa seperti anak kecil yang tidak punya harga diri yang ditakdirkan untuk terus menerus merusak semua hal yang berharga dalam hidup,Sadness
sad,saya tidak bisa membayangkan ada pembaca yang merasa lesu tenang dan puas setelah membacanya,Sadness
sad,sedih rasanya kalau semuanya sakit tapi kalau sudah sehat gak ingt saama kesehatan,Sadness
sad,aku tahu bunuh diri itu egois tapi sekarang aku merasa aku tidak berharga dan bahwa pada akhirnya akan lebih baik untuk semua orang,Sadness
sad,saya merasa sedikit lesu pagi ini karena kami mengadakan acara mencicipi anggur di apartemen kami kemarin untuk memilih anggur untuk pernikahan kami,Sadness
sad,ada kesedihan yang tulus dalam suara produsernya,Sadness
sad,aku melihatnya dan sekali lagi aku merasa mengerikan,Sadness
sad,dibeli laptop dell inspiron pada oktober dan laptop berusia tahun saya berada dalam kondisi yang lebih baik daripada yang satu ini perangkat keras yang buruk seperti itu adalah menumpahkan di sana sini engsel laptop saya sama sekali tidak berguna sekarang karena saya tidak dapat menggunakan laptop saya tanpa memegang layar,Sadness
sad,surel dell dont selalu menemukan kita dengan baik,Sadness
sad,saya mungkin akan merasa tidak terlalu lelah jika saya memiliki suami yang bisa pulang setelah bekerja dan membantu mengurus anak dan pekerjaan rumah tangga,Sadness
sad,saya merasa benar benar terkuras secara emosional dan fisik roh kudus tidak pernah berhenti memenuhi saya dan berbicara kepada saya,Sadness
sad,aku merasa sangat terhina tapi aku tidak akan membiarkan hal itu menghalangiku,Sadness
sad,dia berdiri di sana dengan tenang menyembunyikan kesedihannya saat newlands mengumumkan bahwa dia hanya menerima dua belas suara,Sadness
sad,aku merasa sedikit tersesat hari ini,Sadness
sad,di mana saja tempat terbaik untuk mendengarkan musik blues kehidupan malam nightlifeent blues jazz gatewayarch stlouis washingtonave,Sadness
sad,saya mencoba menambahkan jenis keju lainnya dan kita berbicara dalam jumlah kecil saya kembali merasa buruk,Sadness
sad,gak tau kapan bisa lepas dari tekanan ekonomi yang terus menghimpit,Sadness
sad,aku merasa sama suramnya tentang hal itu pada usia seperti yang aku rasakan ketika aku,Sadness
sad,belajar cara menggunakan twitter lost,Sadness
sad,pls posting balasan anda di sini jika anda percaya anda dapat menyelesaikan masalah pelanggan sendiri,Sadness
sad,saya telah dibuat merasa tidak diterima sama sekali oleh manajer saya di tempat kerja saya telah berubah dari salah satu yang paling terlatih dalam tim saya menjadi manusia yang paling tidak terlatih,Sadness
sad,welp sekarang mereka pasti tidak berada di amerika serikat lagi,Sadness
sad,aku merasa sangat lelah dan bosan,Sadness
sad,aku tidak merasa terlalu terganggu dengan pekerjaan lagi karena terbiasa dengan pergerakan hari ini,Sadness
sad,aku merasa lebih seperti diriku sendiri kecuali sedikit cengeng,Sadness
sad,ga tahan lama mgg setelah beli sudah rusak,Sadness
sad,musescore,Sadness
sad,aku merasa lesu malas dan sama sekali tidak tenang jika aku tidak mengenakan sesuatu seperti itu,Sadness
sad,saya tidak merasa dirugikan karena saya percaya bahwa selama ada kemanusiaan dalam subjek ada potensi untuk komunikasi dan berbagi ide dan potensi untuk menemukan titik temu dalam bahasa,Sadness
sad,ikhlas itu berat berat banget namun dengan tidak ikhlas kita malah akan disesaki oleh hal hal yang tidak jelas kita malah akan mengabaikan hal hal baik yang seharusnya kita dapatkan kita malah tidak melihat hal hal menarik yg seharusnya kita temukan kami masih diam,Sadness
sad,ketika anda memiliki rusa betina berlari ke sisi yang berlawanan dari anda depresi,Sadness
sad,barang yg sampai tidak sesuai pesanan,Sadness
sad,saya perlu membeli monitor pengganti untuk monitor lama saya dan saya baru saja menutup semua tab terbuka dengan monitor dell di dalamnya,Sadness
sad,kecewa dengan kwalitasnya,Sadness
sad,saya merasa tidak ada alasan untuk undangan yang tidak masuk akal,Sadness
sad,aku merasa sangat menyedihkan ketika berhadapan dengan beberapa,Sadness
sad,aku sudah sampai pada titik di mana aku merasa diriku yang penurut tidak sanggup menghadapi mereka,Sadness
sad,ini terlalu buruk dell pra installs begitu banyak bloatware pada komputer mereka sehingga mereka menjadi pelampung,Sadness
sad,aku merasa seperti diabaikan,Sadness
sad,memukul wastafel dengan palu maaf pengubah universal,Sadness
sad,selama thn didlm duniaku oenuh dgn dirinya dan didlm dunianya oun mungkin penuh dgn diriku dunia kami berjalan sngt bahagia bagiku tp mungkin monoton bagi ibumu aku tau kdng ada masa aku sngt membosankan baginya dan dia sngt ingin pergi dariku aku tau tanpa dia hrs berkata,Sadness
sad,aku merasa jelek aku akan memancing pujian seperti gadis lainnya,Sadness
sad,saya merasa sengsara dan sakit tetapi berharap dengan jumlah tidur yang saya dapatkan saya tidak punya banyak pilihan saya tidak punya energi sama sekali obat flu vitamin dan banyak cairan saya punya harapan besar untuk merasa lebih baik besok,Sadness
sad,aku kasihan sm mama hulk ijo ini bah membesarkan anak yg bahkan ngga punya nyali shg pake akun anonim badan besar otak kosong url,Sadness
sad,aku bilang padanya aku merasa tidak dicintai dan tidak dihargai oleh anak anak,Sadness
sad,aku merasa baik baik saja dengan cara yang mana aku benar benar tidak merasakan ketegangan karena dihukum selama sehari,Sadness
sad,komputer saya berikutnya tidak akan menjadi,Sadness
sad,aku agak berharap aku yang punya pikiran itu sendiri daripada merasa seperti yang kurasakan sekarang seorang murid yang payah yang hanya akan memuntahkan pikiran pikiran eva kepada kalian semua,Sadness
sad,aku merasa sedikit tersesat tanpanya,Sadness
sad,anda adalah seorang pencuri dan pemurung liberal yang diselidiki oleh dewan jasa keuangan atas pencurian dana pensiun pemerintah pencuri,Sadness
sad,deskripsi diameter depan filter keliru sehingga ketika saya pasangkan lenshood ataupun lenscap gak cocok,Sadness
sad,aku tidak ingin membahas episode spesial blossom padamu tapi aku merasa sedikit melankolis tentang episode terakhir rock,Sadness
sad,warna tidak sesuai yang diinfokan,Sadness
sad,meskipun banyak keluhan sebuah bulan baru laptop dell ternyata rusak dan sejak lebih dari hari itu belum terpecahkan bahkan pekerjaan saya menderita saya telah kehilangan banyak tugas karena ini berapa hari lagi untuk menderita,Sadness
sad,saya telah membeli laptop baru dari toko eksklusif anda bulan lalu dan saya masih belum diberikan pilihan untuk mengklaim garansi yang diperpanjang sungguh memalukan bahwa orang toko terus meminta saya untuk kembali besok dan tidak melakukan apa apa,Sadness
sad,yaallah beri ia pacar baru yang nerimo yang gemati yang gak pelit yang mau bayarin makan yang suka ngajak duluan yang gak rewel biar sakit hatinya ilang amin,Sadness
sad,dorongan tanpa akhir untuk membuka tab baru,Sadness
sad,aku merasa tidak enak karena kami nongkrong dengan temanku dan bayi barunya sehari sebelumnya,Sadness
sad,sedih karena belum dapat kabar dari ayang,Sadness
sad,saya harus mengakui bahwa saya telah merasa sangat patah semangat dan kecewa dengan seluruh komunitas penerbitan selama berbulan bulan,Sadness
sad,aku benar benar merasa tidak beruntung bagi orang yang harus menggendongku,Sadness
sad,aktifitas polisidell dekat jalan bebas hambatan karena kecelakaan mobil,Sadness
sad,sedih,Sadness
sad,respon cepat sayang lensa macro nya ada baret masih dimaklumi lah karena murah tp berharap kualitas barang bisa lebih baik,Sadness
sad,depresi,Sadness
sad,saya tidak terkejut karena rasanya tidak apa apa jika anda merasa buruk dan hal itu terus berlanjut selama beberapa hari atau lebih anda benar benar berusaha untuk menghindari penyakit itu lagi,Sadness
sad,ugh maaf anda terjebak dalam dukungan tingkat pertama melalui tahap gerakan,Sadness
sad,saya ingat amsterdam di mana keadaannya sulit dan saya merasa sedih,Sadness
sad,aku selalu memikirkan masa laluku dan aku mulai menangis aku juga bisa bahagia tapi aku tidak tahu kenapa tapi aku mulai merasa sedih,Sadness
sad,jaringanya ngelek banget lelet mending pake indihome de nyesel juga beli orbit jaringan ya parah,Sadness
sad,aku merasa dalam diriku bahwa itu tidak sia sia,Sadness
sad,dukung pendidikan virtual bagi anak anak di tigray juta anak di tigray tidak memiliki akses ke pendidikan atpp gfzts,Sadness
sad,ini kenapa dehhh penulis fav gue pada ngeluarin buku dengan waktu yg bersamaan gini pusing kan ikut po yang mana u u u buku ramadhan sale aja blom dibayar,Sadness
sad,berhenti jangan membuatku tertawa saat aku sedang sedih,Sadness
sad,saya akhirnya tiba di rumah beberapa jam kemudian merasa agak lelah dehidrasi dan bahkan terbakar matahari,Sadness
sad,saya merasa tidak ada minyak kotor yang tersisa di kulit saya setelah menggunakan ini yang menyumbat pori pori saya atau membuat kulit saya berminyak menjelang akhir hari,Sadness
sad,jam segini udh bangun sedih bgt,Sadness
sad,yup kehilangan saya di arduino,Sadness
sad,aku merasa tidak bersyukur karena tidak bahagia tapi sepertinya aku tidak bisa move on dengan baik,Sadness
sad,i think i just had a o,Sadness
sad,aku merasa patah semangat karena aku percaya orang lain akan mencoba mengenalku agar tidak melihat kekuranganku dan berpikir aku membosankan atau semacamnya,Sadness
sad,saya merasa kasihan pada para karyawan tetapi jika ceo applebees bersikap seperti ini maka yang terbaik adalah jika rantai restorannya mati kelaparan karena konsumen yang peduli,Sadness
sad,saya pikir kita bisa terjebak dalam sifat kesibukan perasaan perlu mengisi setiap momen dengan industri atau semacam menempati ruang kosong dengan usaha dan tugas,Sadness
sad,aku berhenti menulis karena orang orang berhenti memperhatikan aku aku merasa diabaikan jadi mengapa menulis tapi sekarang aku merasa aku menulis untuk diriku sendiri bukan untuk orang lain mengapa aku harus diperhatikan,Sadness
sad,aku duduk di sini merasa terkuras aku benar benar bertanya tanya apa yang akan kulakukan ketika aku mencapai titik itu,Sadness
sad,aku merasa sangat mati rasa dan tertidur namun setiap perasaan terasa sangat tajam dan penuh dengan rasa sakit,Sadness
sad,aku merasa seperti diserang secara mental dan emosional oleh sesuatu dan aku hanya ingin menuliskannya di suatu tempat,Sadness
sad,saya merasakan banyak penggemar yang bosan melakukan hal ini saya menilai berdasarkan apa yang saya lihat dengar dan mainkan,Sadness
sad,saya meninggalkan permainan dengan perasaan sedikit hancur dan duduk merenungkan pilihan saya untuk beberapa waktu setelahnya,Sadness
sad,barang asli nya tak seindah yg difoto,Sadness
sad,hanya dikirim tutupnya saja,Sadness
sad,harus jauh in mie instan lambung udh ga bs makan begituan sedih tp lambungnya udh ga kuat hiks,Sadness
sad,non nanti jerawatnya diolesi pakek obat adek ya biar cepet ilang haduh dok gimana bisa hilang obatnya cuma ketemu doi dok hlah kok gitu namanya juga jerawat rindu d,Sadness
sad,mesen apa yang dateng apa ngk jelas nih toko periksa lah invoice nya kalo mau dikirm tuh barang bikin kecewa aja,Sadness
sad,transparansi dan keterbukaan adalah penjualan yang membosankan bagi sekelompok penggemar ingin lebih banyak kata kerja seperti membeli mempertahankan membangun dan mengamankan,Sadness
sad,aku selalu berakhir merasa tidak diterima dan sedih,Sadness
sad,aku sangat berharap begitu aku merasa sangat terisolasi sekarang dan di atas semua perasaan itu aku merasa kewalahan bingung kesepian stres dan gugup ini benar benar sulit saat ini,Sadness
sad,facebookdown psndown grays tidak merasa baik seperti ayahnya,Sadness
sad,saat ini dalam keadaan double downedness karena kegagalan untuk menyediakan saya dengan komputer kerja atau untuk memperbaiki merek baru yang tidak berguna,Sadness
sad,saya baru saja membeli laptop dell nomor model adalah di laptop ini tanggal yang sama dengan pembelian pemanasan dan mouse pad tidak bekerja jadi saya ingin mengganti model laptop ini dengan model lain dari dell yang mana sukses saya tidak suka memperbaiki laptop baru,Sadness
sad,aku hanya merasa sangat membutuhkan,Sadness
sad,aku merasa sangat tidak bersyukur karena aku tidak punya waktu sendiri untuk memposting apa pun,Sadness
sad,sulit menerima kenyataan kalau hubungan kita udah gak bisa diselamatkan lagi,Sadness
sad,aku bingung kok dia tiba tiba diem engga manggil aku dan tanya lagi nah tak dengerin bener kok nafasnya anteng banget eh ternyata udah dibuat nyaman sama bantal guling dan kasur,Sadness
sad,kesedihan derby county di dasar klasemen divisi pertama terus berlanjut setelah mereka kalah dua kali di crystal palace,Sadness
sad,throwback video launching lagu takkan terhenti disini di tahun dimana salah satu kaka saya yg ada di video ini sudah meninggal thn lalu hoek hiks username username url,Sadness
sad,gak bisa di pakai,Sadness
sad,maaf sebelumnya bknnya sy mau menjelekan produk tp sy kecewa salah satu gepuk toples warna merah stlah hr ko sudah berjamur pdhl toples yg lainnya masih wenak bgtzz gepuknya,Sadness
sad,aku sangat mengenalmu aku juga cintai mu tapi kau tak pernah ada pengertian kau senang ku sedih kau tak mau tau song,Sadness
sad,aku merasa sangat tidak berharga dan lemah apa yang harus dia katakan itulah yang ingin aku ketahui,Sadness
sad,pagi pagi langsung dapat berita sedih,Sadness
sad,aku merasa sangat tragis,Sadness
sad,satu hari,Sadness
sad,aku merasa sangat tertekan jika dibandingkan dengan sayang a href http eurodancemix,Sadness
sad,aku merasa kasihan melihat orang tuaku,Sadness
sad,isi tidak penuh dan tidak ada wangi nya segel hanya pakai solatip seadanya,Sadness
sad,aku tidak merasa jika aku sedang mengalami hari yang buruk aku biasanya tidak akan langsung mengatakan kalau aku sedang mengalami hari yang buruk,Sadness
sad,aku harus menyambut perasaan mereka yang telah pergi sebelum aku aku hampir merasa dikutuk karenanya,Sadness
sad,kok hancur tempenya saya dikasih yg puing tempe yg utuh hanya beberapa kecewa sih kan saya di sini bayar,Sadness
sad,tapi saya tidak terlalu senang dengan model inspiron meskipun saya mendapat ssd ditingkatkan dari luar untuk diproses ulang masih belum puas,Sadness
sad,saya ingin seseorang datang berkunjung tanpa harus merasa malu dengan debu setebal satu setengah inci di rak dan dudukan tv saya,Sadness
sad,menyesal membeli laptop inspiron i layar biru terus membuatnya tidak dapat bekerja apakah dell bertanggung jawab,Sadness
sad,sejujurnya jangan pedulikan siapa yang menang di antara kita dan pinus saya hanya khawatir mabuk sabtu malam,Sadness
sad,saya benar benar merasa seperti korban merasa malu karena menjadi diri saya sendiri karena mengalami ptsd karena mendatangi mereka dengan itikad baik dan kemudian gejala trauma saya menunjukkan dirinya sendiri,Sadness
sad,aku harus mengakui pada saat aku kembali menetes aku merasa seperti aku telah dikalahkan itu benar benar lari tiga pertiga,Sadness
sad,heartbreaked inspiron bought octo via never traveled with it diperlakukan dengan hormat seperti desktop seperti saya memiliki ipad juga,Sadness
sad,saya merasa malu pada hal hal kecil dan kemudian saya akan merisaukannya sepanjang hari saya membencinya,Sadness
sad,di kantor laptop saya dell gratis tapi saya tidak bisa menggunakannya pls memecahkan masalah ini,Sadness
sad,atau ketika seseorang mengatakan padaku bahwa aku perlu tersenyum seperti permisi sekarang aku hanya mengerutkan kening lebih keras lagi apakah kamu bahagia,Sadness
sad,saya merasa ditolak karena teman teman saya tidak benar benar memahami saya dan akibatnya terjadi pertengkaran,Sadness
sad,aku bangun pagi ini aku bisa merasakan kakiku badanku terasa sakit,Sadness
sad,saya menyesal mendengar bahwa anda mengalami kesulitan dengan laptop anda,Sadness
sad,cepet banget kepotek terus ancur,Sadness
sad,saya merasa hidup ini tidak masuk akal dan akan sangat membantu jika penderitaan memiliki arti,Sadness
sad,saya dulu merasa bersalah karena menghabiskan sebagian besar waktu dan pendapatan saya untuk berbagai hobi kerajinan tetapi akhirnya saya menyadari bahwa saya menghilangkan stres dan itu lebih murah daripada terapi,Sadness
sad,saya merasa sangat membutuhkan belum ada jalan keluar amp u http cabeal,Sadness
sad,aku dulu ingin menikah jadi aku merasa sedikit patah hati,Sadness
sad,aku berdiri di antara mereka berdua tapi tidak menahan kontak mata mereka ini membuat salah satu wangxuehai merasa canggung saat itu sebenarnya tidak tahu harus berkata apa,Sadness
sad,rasanya gak ada tempat buat orang baik di dunia yang penuh kebencian ini,Sadness
sad,aku hanya butuh beberapa menit untuk merasa tertekan dan murung atau untuk marah dan meludah,Sadness
sad,aku butuh uang yang terkadang membuatku merasa bersalah,Sadness
sad,ya allah farr turut berduka hhuhupdhl tiap lo ngepost selalu mbatin ni kcg fara lucuk bgtknp skrg udah pergigapapaa faar meng nya udah tenang disanaa jangan sedih yaa nanti meng nya ikut sedih,Sadness
sad,my presisi dijual dengan linux saya terhindar dari pajak microsoft kompabilitas adalah sempurna dan setiap distro saya mencoba bekerja besar sayangnya perangkat keras dapat diandalkan seperti kotoran sekitar bagian rusak dan masih menghitung,Sadness
sad,overpriced analisanya kurang dalam kualitas hard cover kurang bagus masa begitu sampe lgsg penyok,Sadness
sad,aku muak merasa tidak penting seperti tidak ada yang membutuhkan aku,Sadness
sad,gagal terus bikin aku mulai ragu sama kemampuan diri sendiri,Sadness
sad,saya dulu percaya bahwa perasaan seperti takut harus diabaikan atau ditekan segera,Sadness
sad,barang ga sesuai kecewa,Sadness
sad,orang yg pernah kalah dalam pertarungan politik sulit untuk bisa disembuhkan karena mereka tdk bs meraih impian dan sdh kehilangan banyak harta,Sadness
sad,aku merasa kasihan pada pete tapi aku juga mengagumi kenyataan bahwa dia tidak hancur karenanya dan masih menjadi dirinya sendiri yang positif dan bahagia,Sadness
sad,aku mulai merasakan sakit perut yang sangat parah dan ingin pergi ke toilet,Sadness
sad,ketidakadilan ini bikin aku kehilangan harapan pada masa depan yang lebih baik,Sadness
sad,aku tidak suka merasa bahwa keluargaku menyakitiku dengan cara tertentu meskipun mereka tidak bermaksud demikian,Sadness
sad,terima kasih atas teriakannya sayangnya banyak produk kami yang saat ini tidak tersedia untuk alasan yang sama dermaga dell belum dikirim belum prochip dunia kekurangan besar kami memutuskan untuk tidak mengizinkan backorder pada ts baru kami untuk perhatian yang sangat diuraikan di sini,Sadness
sad,saya merasa sangat tidak diterima di sekolah ini dan ada beberapa orang yang jelas jelas sangat tersentuh oleh pekerjaan dan pilihan saya,Sadness
sad,saya merasa sedih untuk orang orang di carolina utara,Sadness
sad,segini kejamnya ya cinta dapat membutakan mata hati telinga senang diawal sedih diakhir gampang cinta susah ngelupain,Sadness
sad,aku sekarang khawatir tapi aku mulai merasa sangat bodoh karena tidak mengetahui dasar dasarnya,Sadness
sad,lemah tidak kuat berdiri apalagi utk posisi menunduk sedikit saja sudah mau jatuh tidak kuat menahan berat hp,Sadness
sad,aku merasa sangat jelek akhir akhir ini,Sadness
sad,sedih karena liburan wanttogobacktominehead,Sadness
sad,keputusan terburuk yang mungkin dapat saya buat ketika tiba di inggris layanan yang mengejutkan cakupan yang buruk tidakbahagia,Sadness
sad,aku benar benar merasa bahwa memiliki ruang sendiri lagi adalah ide yang sia sia,Sadness
sad,aku dibuat merasa busuk,Sadness
sad,mengecewakan,Sadness
sad,aku melihat wajah kecilnya yang manis menangis memanggil ibunya dia hanya ingin aku memeluknya dan mencintainya dan aku merasa sangat buruk karena merasa frustrasi padanya,Sadness
sad,aku merasa hancur di dalam tapi aku tidak akan mengakuinya karena kamu yang aku rindukan dan sangat sulit untuk mengucapkan selamat tinggal ketika menyangkut hal ini,Sadness
sad,setiap jam mesti aku akan teringat dekat mak abah seperti macam ada sesuatu yang tidak senang duduk,Sadness
sad,saya minta maaf sebagai tank jika kita memiliki tarikan besar dan semuanya terasa berantakan,Sadness
sad,saya ingin terlebih dahulu pergi ke istana westminster tuanku untuk menyambut ibu saya dan menyampaikan belasungkawa dan untuk berbagi kesedihan dengan keluarga saya,Sadness
sad,dell mungkin dan aku benar benar akan senang bagi mereka untuk melepaskan tapi yang hanya hars untuk mengatakan bahwa mereka akan karena mereka tidak merilis chromebook selama beberapa bulan mereka hanya membuat perusahaan chromebooks dan tidak pernah membuat kormebook konsumen dalam hampir tahun sulit untuk percaya,Sadness
sad,aku melakukan itu dan aku merasa menyesal,Sadness
sad,menjadi tempat berkeluh kesah teman cerita teman makan bahkan sering lontaran kak ayok makan yang aku rindukan saat jauh dan harus menunggu waktu liburan untuk kembali jumpa menumpahkan rindu honorindonesia,Sadness
sad,aku merasa sangat menyedihkan sebagai seorang pendoa syafaat,Sadness
sad,mesti itu mirip sama wajib ya ya engga juga sih kalo dibilang mesti kalo emang mesti mereka yang maaf gabisa punya keturunan gimana senua tergantung niat awal menikah niatin aja buat ibadah kalo diniatin nya mau punya anak nanti pasti kecewa klo ga dikasih jadi ya was ja,Sadness
sad,aku telah mengalahkan yang lain aku merasa aku telah kehilangan sasaran atau mungkin pelajaran yang seharusnya aku pelajari,Sadness
sad,aku sekarang dan aku masih merasakan kesepian yang menyakitkan dari kamar rumah sakit yang tenang itu,Sadness
sad,aku merasa sedikit tidak enak,Sadness
sad,sabtu galau feb actually ngga yang galau galau banget sih tapi kayak sedih sama ngakak juga entah yang keberapa kalinya suka sama seseorang yang udah punya pacar even though blm officially liat dan denger sendiri dari orangnya or his social media hahhaha,Sadness
sad,saya merasa seperti saya mengalami pertemuan yang tidak menyenangkan dengan tyler durden dan klub pertarungannya,Sadness
sad,saya sunggu sangat kecewa dengan pediasure,Sadness
sad,henny dan apel pinus,Sadness
sad,ada sedikit penyesalan kenapa gak dri awal aja gue suka mereka pdahal gue udah tau mereka thun itu mereka booming banget tpi blm tertarik untk suka suka exo ni itu pun ya gra tmn krena dia juga bru suka exo di dia selalu nunjukin gue ttng exo jdi gue cri tau jga,Sadness
sad,tapi mereka sekarang tidak akan menjadi yang terbaik saya beli saya perlu komputer baru tapi itu tidak akan menjadi dell meskipun saya menyukai mereka,Sadness
sad,aku merasa seperti orang brengsek yang tidak tahu berterima kasih,Sadness
sad,saya mengenakan warna kuning hari ini untuk membawa sedikit sinar matahari di hari yang suram ini yourewelcome,Sadness
sad,katanya sih perempuan bakal demen banget sama laki laki yang loves his mom a lot and doing everythings for his mom and but the reality aku lagi mimpi di siang bolos hahaha bangun bangun dasar pemalas,Sadness
sad,aku merasa sedikit pusing karena obat batuk,Sadness
sad,jika anda tidak memiliki niat untuk memenuhi penawaran jangan menipu pelanggan waktu kami sangat berharga sangat kecewa dalam memilih dell tidak akan membeli lagi,Sadness
sad,ketika ayahku meninggal aku ditinggal sendirian dengan ibuku yang sedang sakit parah jadi aku harus pergi dan tinggal dengan bibiku,Sadness
sad,saya merasa seperti sedang merawat anak anjing yang membutuhkan bukan tinggal bersama induknya,Sadness
sad,hanya merindukanmu socialmedia laptop,Sadness
sad,perempuan secara tradisional lebih menunjukkan kesedihan mereka daripada saya,Sadness
sad,saya berusaha keras untuk membantu mereka melihat kegembiraan dalam hidup saya selalu merasa saya bisa membantu orang orang yang terluka dan hampa ini setiap kali saya gagal saya harus menerimanya sebagai kegagalan mereka bukan kegagalan saya saya kesulitan melakukan itu,Sadness
sad,aamiin selamat pagii juga kak sedih hasil draw gk ada yg nyangkut,Sadness
sad,aku merasa cengeng saat ini,Sadness
sad,mohon bersabar saya tidak begitu mengerti twitter di dunia nyata saya lebih suka facebook bantu saya menambah pengikut blog selfhelp,Sadness
sad,segala hal yang kulakukan selalu terasa siasia,Sadness
sad,mengecewakan sih seller kurang friendly,Sadness
